full_name,dom_pos,birthdate,height,bodyWeight,points_acum,numMinutes_acum,reboundsTotal_acum,blocks_acum,assists_acum,steals_acum,threePointersMade_acum,fieldGoalsMade_acum,freeThrowsMade_acum,age,reb36Min,blk36Min,ast36Min,stl36Min,pts_from_2_36Min,pts_from_3_36Min
D.J. Augustin,G,1987-11-10,71.0,183.0,10220.0,24900.0,1974.0,36.0,4153.0,642.0,1383.0,3283.0,2271.0,37.949349760438054,2.8539759036144576,0.05204819277108434,6.0043373493975905,0.9281927710843374,5.493975903614459,5.99855421686747
James Augustine,F,1984-02-27,82.0,235.0,82.0,269.0,56.0,4.0,10.0,6.0,0.0,34.0,14.0,41.65092402464066,7.4944237918215615,0.5353159851301115,1.338289962825279,0.8029739776951672,9.100371747211895,0.0
Ike Austin,C,1969-08-18,82.0,288.0,3147.0,7946.0,1929.0,210.0,524.0,209.0,10.0,1240.0,657.0,56.17796030116359,8.73949156808457,0.9514220991693934,2.3740246664988676,0.9468915177447772,11.145230304555751,0.13591744273848477
Anthony Avent,C,1969-10-18,81.0,240.0,1986.0,6785.0,1603.0,212.0,279.0,166.0,0.0,823.0,340.0,56.01095140314853,8.505232129697863,1.124834193072955,1.4803242446573321,0.8807663964627857,8.733382461311717,0.0
William Averitt,G,1952-07-22,74.0,170.0,1102.0,1923.0,146.0,5.0,288.0,21.0,0.0,440.0,222.0,73.25119780971937,2.7332293291731666,0.093603744149766,5.391575663026521,0.3931357254290172,16.474258970358814,0.0
William Avery,G,1979-08-08,74.0,180.0,386.0,1148.0,94.0,7.0,201.0,34.0,41.0,140.0,65.0,46.20670773442848,2.9477351916376304,0.21951219512195122,6.303135888501743,1.0662020905923344,6.209059233449477,3.8571428571428568
Dennis Awtrey,C,1948-02-22,82.0,235.0,3763.0,14623.0,3514.0,177.0,1530.0,155.0,0.0,1478.0,807.0,77.66461327857631,8.651029200574436,0.43575189769541134,3.7666689461806744,0.3815906448745127,7.277302879026192,0.0
Joel Ayayi,G,2000-03-05,76.0,180.0,4.0,61.0,10.0,0.0,7.0,2.0,0.0,2.0,0.0,25.631759069130734,5.9016393442622945,0.0,4.131147540983607,1.180327868852459,2.360655737704918,0.0
Jeff Ayres,F,1987-04-29,81.0,250.0,831.0,2690.0,740.0,76.0,131.0,46.0,2.0,340.0,149.0,38.483230663928815,9.903345724907062,1.017100371747212,1.7531598513011153,0.6156133828996283,9.046840148698884,0.08029739776951673
Deandre Ayton,C,1998-07-23,84.0,250.0,7772.0,14543.87,4972.0,454.0,756.0,356.0,35.0,3459.0,819.0,27.249828884325805,12.307040698246066,1.1237724209581081,1.8713038551637218,0.8811959952887367,16.950646561059745,0.2599033132171836
Kelenna Azubuike,G,1983-12-16,77.0,215.0,2419.0,5422.0,909.0,108.0,251.0,149.0,228.0,886.0,419.0,41.8507871321013,6.035411287347842,0.717078568793803,1.66654371080782,0.9893028402803393,8.737735153080044,4.541497602360753
Udoka Azubuike,F,1999-09-17,83.0,270.0,294.0,818.0,288.0,46.0,19.0,11.0,0.0,132.0,30.0,26.09719370294319,12.67481662591687,2.0244498777506115,0.8361858190709046,0.4841075794621027,11.618581907090464,0.0
Chris Babb,G,1990-02-14,77.0,225.0,51.0,218.0,24.0,2.0,11.0,7.0,13.0,19.0,0.0,35.68514715947981,3.963302752293578,0.3302752293577982,1.8165137614678901,1.1559633027522938,1.981651376146789,6.440366972477064
Luke Babbitt,F,1989-06-20,81.0,225.0,2021.0,5647.0,931.0,61.0,249.0,101.0,443.0,720.0,138.0,36.33949349760438,5.935186824862758,0.3888790508234461,1.5873915353284929,0.6438817071011157,3.5317867894457233,8.472463254825572
Milos Babic,C,1968-11-23,84.0,240.0,37.0,87.0,20.0,1.0,10.0,2.0,0.0,12.0,13.0,56.91170431211499,8.275862068965518,0.41379310344827586,4.137931034482759,0.8275862068965517,9.931034482758621,0.0
Dwayne Bacon,G,1995-08-30,78.0,221.0,1676.0,4319.0,607.0,17.0,262.0,101.0,139.0,633.0,271.0,30.146475017111566,5.059504514934013,0.14169946746932158,2.183838851586015,0.8418615420236165,8.235239638805279,3.475804584394536
Jim Baechtold,F,1927-12-09,76.0,205.0,2445.0,1608.0,195.0,0.0,211.0,0.0,0.0,866.0,713.0,97.86995208761122,4.365671641791045,0.0,4.723880597014926,0.0,38.776119402985074,0.0
Dalibor Bagaric,C,1980-07-02,85.0,290.0,251.0,921.0,238.0,43.0,37.0,29.0,0.0,97.0,57.0,45.30595482546201,9.302931596091206,1.6807817589576548,1.4462540716612378,1.1335504885993486,7.583061889250815,0.0
John Bagley,G,1960-04-23,72.0,185.0,5983.0,17637.0,1772.0,55.0,4122.0,764.0,115.0,2431.0,1006.0,65.49760438056126,3.6169416567443444,0.11226399047457052,8.413675795203266,1.559448885864943,9.45466916142201,0.7042013947950332
Marvin Bagley III,F,1999-03-14,82.0,235.0,3872.0,7045.81,2109.0,202.0,291.0,143.0,138.0,1559.0,616.0,26.60917180013689,10.775766022643245,1.032102767460377,1.4868411154998502,0.7306470086476927,14.520970619417781,2.1152997313296837
Carl Bailey,C,1958-04-23,84.0,210.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,67.49897330595482,0.0,0.0,0.0,0.0,10.285714285714285,0.0
Gus Bailey,G,1951-02-18,77.0,185.0,434.0,1204.0,238.0,20.0,163.0,21.0,1.0,174.0,85.0,74.67488021902807,7.116279069767441,0.5980066445182725,4.8737541528239205,0.627906976744186,10.345514950166113,0.08970099667774085
James Bailey,F,1957-05-21,81.0,220.0,5304.0,11731.0,3009.0,431.0,491.0,231.0,1.0,2067.0,1169.0,68.42162902121834,9.233995396811865,1.3226493905037935,1.5067769158639504,0.7088909726366039,12.680248913136134,0.009206376268007844
Thurl Bailey,F,1961-04-07,83.0,247.0,12763.0,26956.0,5098.0,1167.0,1397.0,464.0,4.0,5117.0,2525.0,64.54209445585215,6.808428550230004,1.558539842706633,1.8657070782015135,0.6196765098679329,13.656922392046297,0.016026116634515506
Toby Bailey,G,1975-11-19,78.0,213.0,245.0,677.0,128.0,6.0,45.0,22.0,3.0,93.0,56.0,49.92470910335387,6.806499261447563,0.3190546528803545,2.3929098966026587,1.1698670605612997,9.571639586410635,0.47858197932053176
Mark Baker,G,1969-11-11,73.0,175.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.945242984257355,0.0,0.0,0.0,0.0,0.0,0.0
Maurice Baker,G,1979-07-28,74.0,200.0,0.0,18.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,46.23682409308692,4.0,0.0,2.0,2.0,0.0,0.0
Ron Baker,G,1993-03-30,76.0,220.0,349.0,1513.0,157.0,16.0,193.0,76.0,41.0,123.0,62.0,32.563997262149215,3.735624586913417,0.38070059484467944,4.592200925313946,1.8083278255122273,3.9021810971579645,2.926635822868473
Vin Baker,F,1971-11-23,83.0,240.0,12187.0,26261.0,6053.0,826.0,1548.0,613.0,40.0,4841.0,2465.0,53.91375770020534,8.297779977914017,1.132325501694528,2.122082175088534,0.8403335745021134,13.16294124366932,0.16450249419290966
Wade Baldwin IV,G,1996-03-29,76.0,200.0,264.0,811.0,102.0,12.0,116.0,28.0,14.0,84.0,82.0,29.56605065023956,4.527743526510481,0.5326757090012331,5.149198520345252,1.2429099876695437,6.214549938347719,1.8643649815043157
Patrick Baldwin Jr.,F,2002-11-18,81.0,220.0,421.0,991.27,227.0,28.0,55.0,38.0,90.0,148.0,35.0,22.926762491444215,8.243969856850303,1.0168773391709625,1.9974376305143906,1.3800478174463062,4.212777547993988,9.805602913434281
Renaldo Balkman,F,1984-07-14,80.0,225.0,1098.0,3462.0,899.0,122.0,160.0,197.0,14.0,446.0,192.0,41.27310061601643,9.348353552859619,1.268630849220104,1.6637781629116117,2.048526863084922,8.984402079722704,0.43674176776429807
Cedric Ball,F,1968-04-16,80.0,210.0,8.0,26.0,11.0,2.0,0.0,0.0,0.0,3.0,2.0,57.516769336071185,15.23076923076923,2.769230769230769,0.0,0.0,8.307692307692308,0.0
Greg Ballard,F,1955-01-29,79.0,215.0,10436.0,23386.0,5182.0,186.0,1837.0,636.0,97.0,4404.0,1531.0,70.7296372347707,7.977080304455657,0.28632515180022233,2.827845719661336,0.9790472932523732,13.260241169930728,0.44796031813905757
Gene Banks,F,1959-05-15,79.0,215.0,5597.0,13771.0,2857.0,105.0,1401.0,456.0,2.0,2263.0,1069.0,66.43942505133471,7.468738653692542,0.2744898700167018,3.6624791227942777,1.1920702926439621,11.821363735385956,0.015685135429525814
Marcus Banks,G,1981-11-19,74.0,205.0,2342.0,6105.0,573.0,60.0,794.0,306.0,154.0,836.0,516.0,43.9233401779603,3.378869778869779,0.3538083538083538,4.682063882063882,1.8044226044226044,8.043243243243243,2.7243243243243245
Ken Bannister,F,1960-04-01,81.0,235.0,1501.0,3857.0,890.0,80.0,110.0,109.0,0.0,586.0,329.0,65.55783709787816,8.30697433238268,0.7466943220119263,1.0267046927663988,1.0173710137412497,10.939071817474723,0.0
Mike Bantom,F,1951-12-03,81.0,200.0,8746.0,20228.0,4626.0,351.0,1657.0,393.0,3.0,3516.0,1711.0,73.88637919233402,8.232944433458572,0.6246786632390746,2.94898160964999,0.6994265374728099,12.504251532529167,0.016017401621514733
Cat Barber,G,1994-07-25,73.0,173.0,11.0,30.0,6.0,0.0,6.0,0.0,0.0,5.0,1.0,31.24435318275154,7.2,0.0,7.2,0.0,12.0,0.0
John Barber,F,1927-06-27,78.0,210.0,7.0,12.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,98.32169746748802,6.0,0.0,0.0,0.0,12.0,0.0
Stephen Bardo,G,1968-04-05,77.0,190.0,73.0,299.0,60.0,4.0,44.0,12.0,1.0,28.0,16.0,57.54688569472964,7.224080267558529,0.4816053511705686,5.297658862876254,1.4448160535117056,6.501672240802675,0.3612040133779264
J.J. Barea,G,1984-06-26,70.0,180.0,8380.0,18310.0,1993.0,25.0,3746.0,396.0,894.0,3187.0,1112.0,41.322381930184804,3.9185144729655925,0.04915346805024577,7.365155652648826,0.778590933915893,9.016712179137084,5.2731840524303655
Tom Barker,C,1955-03-11,83.0,225.0,639.0,1721.0,499.0,26.0,69.0,22.0,0.0,250.0,139.0,70.61738535249829,10.438117373619988,0.5438698431144684,1.4433468913422427,0.4601975595583963,10.459035444509006,0.0
Charles Barkley,F,1963-02-20,78.0,252.0,26590.0,44072.0,14128.0,998.0,4697.0,1842.0,602.0,9444.0,7100.0,62.6694045174538,11.540388455255037,0.8152114721365039,3.8367217280813213,1.504628789253948,14.44508985296787,1.4752223634053365
Erick Barkley,G,1978-02-21,73.0,185.0,77.0,249.0,21.0,1.0,40.0,19.0,4.0,32.0,9.0,47.66598220396988,3.0361445783132526,0.14457831325301204,5.783132530120482,2.7469879518072293,8.096385542168674,1.7349397590361446
Don Barksdale,F,1923-03-31,78.0,200.0,1222.0,1376.0,337.0,0.0,134.0,0.0,0.0,425.0,372.0,102.56262833675565,8.816860465116278,0.0,3.5058139534883725,0.0,22.238372093023255,0.0
Jim Barnes,C,1941-04-13,80.0,210.0,4069.0,4501.0,2310.0,0.0,249.0,0.0,0.0,1577.0,915.0,84.52566735112936,18.475894245723172,0.0,1.9915574316818483,0.0,25.22639413463675,0.0
Marvin Barnes,F,1952-07-27,81.0,210.0,1569.0,3616.0,935.0,96.0,245.0,84.0,0.0,638.0,293.0,73.2375085557837,9.308628318584072,0.9557522123893805,2.439159292035398,0.836283185840708,12.70353982300885,0.0
Matt Barnes,F,1980-03-09,79.0,226.0,8740.0,25058.0,4953.0,503.0,1944.0,864.0,1106.0,3211.0,1212.0,45.620807665982205,7.115811317742836,0.7226434671561976,2.7928805172000954,1.2412802298667094,6.048367786734776,4.766860882752015
Jim Barnett,G,1944-07-07,76.0,170.0,8859.0,14938.0,2250.0,15.0,2207.0,70.0,0.0,3454.0,1951.0,81.29226557152636,5.422412638907485,0.03614941759271656,5.31878430847503,0.16869728209934395,16.648011782032402,0.0
John Barnhill,G,1938-03-20,73.0,180.0,3767.0,7333.0,1012.0,0.0,936.0,0.0,0.0,1539.0,689.0,87.59206023271732,4.968225828446747,0.0,4.5951179599072685,0.0,15.110868675848902,0.0
Leo Barnhorst,F,1924-05-11,76.0,190.0,49.0,19.0,2.0,0.0,2.0,0.0,0.0,21.0,7.0,101.44832306639289,3.789473684210526,0.0,3.789473684210526,0.0,79.57894736842105,0.0
Earl Barron,F,1981-08-14,84.0,250.0,816.0,2487.0,641.0,41.0,74.0,58.0,4.0,321.0,170.0,44.18891170431211,9.278648974668275,0.5934861278648975,1.0711700844390832,0.8395657418576599,9.177322074788904,0.17370325693606753
Dana Barros,G,1967-04-13,71.0,165.0,9033.0,19596.0,1632.0,46.0,2862.0,752.0,1107.0,3334.0,1258.0,58.52703627652293,2.998162890385793,0.08450704225352113,5.25780771586038,1.3815064298836497,8.182486221677895,6.101041028781384
Brent Barry,G,1971-12-31,79.0,210.0,9198.0,25348.0,3021.0,273.0,3099.0,1018.0,1539.0,3136.0,1387.0,53.80971937029432,4.290516017042765,0.3877228972700016,4.401293987691337,1.4457945400031562,4.5362158750197255,6.557203724159697
Drew Barry,G,1973-02-17,77.0,191.0,134.0,577.0,68.0,2.0,111.0,19.0,24.0,43.0,24.0,52.67624914442163,4.24263431542461,0.12478336221837087,6.925476603119583,1.1854419410745234,2.3708838821490468,4.492201039861352
Jon Barry,G,1969-07-25,77.0,210.0,5096.0,14629.0,1662.0,116.0,1891.0,762.0,726.0,1719.0,932.0,56.24366872005476,4.089958302002871,0.28546038690272746,4.653496479595325,1.8751794381023994,4.88727869300704,5.3597648506391415
Rick Barry,F,1944-03-28,79.0,205.0,20228.0,31127.0,5560.0,261.0,4299.0,1118.0,76.0,7974.0,4204.0,81.56878850102669,6.430430173161564,0.30186012143797986,4.972017862306037,1.293025347768818,18.26889838403958,0.2636938991872008
Vic Bartolome,C,1948-09-29,84.0,230.0,34.0,165.0,60.0,0.0,3.0,0.0,0.0,15.0,4.0,77.06228610540725,13.090909090909092,0.0,0.6545454545454545,0.0,6.545454545454546,0.0
Will Barton,G,1991-01-06,77.0,181.0,8379.0,18530.0,3101.0,309.0,1991.0,560.0,977.0,3107.0,1188.0,34.79260780287474,6.0246087425796,0.6003237992444683,3.8681057744198597,1.0879654614139234,8.27630868861306,5.694333513221802
Eddie Basden,G,1983-02-15,77.0,215.0,71.0,257.0,51.0,4.0,18.0,18.0,3.0,25.0,18.0,42.68309377138946,7.14396887159533,0.5603112840466926,2.5214007782101167,2.5214007782101167,6.163424124513619,1.2607003891050583
Brandon Bass,F,1985-04-30,80.0,250.0,7741.0,18900.0,4082.0,547.0,722.0,358.0,14.0,2986.0,1755.0,40.479123887748116,7.7752380952380955,1.041904761904762,1.3752380952380951,0.6819047619047618,11.321904761904761,0.08
Paris Bass,F,1995-08-29,80.0,200.0,6.0,6.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,30.1492128678987,24.0,0.0,0.0,6.0,24.0,0.0
Tim Bassett,F,1951-04-01,80.0,225.0,1398.0,5442.0,1469.0,53.0,281.0,98.0,0.0,573.0,252.0,74.55989048596851,9.717750826901876,0.350606394707828,1.858875413450937,0.6482910694597575,7.581036383682469,0.0
Maceo Baston,F,1976-05-29,82.0,230.0,342.0,908.0,206.0,50.0,31.0,29.0,3.0,122.0,95.0,49.399041752224505,8.167400881057269,1.9823788546255505,1.2290748898678414,1.1497797356828192,9.43612334801762,0.3568281938325991
Mengke Bateer,C,1975-11-20,83.0,290.0,164.0,490.0,119.0,5.0,27.0,11.0,5.0,64.0,31.0,49.921971252566735,8.742857142857142,0.36734693877551017,1.9836734693877551,0.8081632653061224,8.66938775510204,1.1020408163265305
Billyray Bates,G,1956-05-31,76.0,210.0,2357.0,3547.0,330.0,18.0,377.0,155.0,39.0,959.0,400.0,69.39356605065024,3.3493092754440372,0.18268959684240202,3.8263321116436426,1.5731604172540175,18.67493656611221,1.1874823794756133
Tony Battie,C,1976-02-11,83.0,240.0,5420.0,18463.0,4581.0,778.0,554.0,441.0,12.0,2288.0,832.0,49.69472963723477,8.932242864106591,1.516979905757461,1.0802144830200942,0.8598819260141906,8.8756973406272,0.07019444293993392
Shane Battier,F,1978-09-09,80.0,220.0,9470.0,33624.0,4587.0,980.0,1894.0,1103.0,1462.0,3332.0,1344.0,47.11841204654346,4.911134903640257,1.0492505353319057,2.0278372591006426,1.1809421841541756,4.004282655246253,4.69593147751606
John Battle,G,1962-11-09,74.0,174.0,5685.0,11629.0,896.0,44.0,1337.0,284.0,66.0,2178.0,1263.0,62.95140314852841,2.7737552670049017,0.13621119614756214,4.138962937483877,0.8791813569524465,13.076274830165964,0.6129503826640296
Dave Batton,C,1956-03-26,82.0,240.0,188.0,589.0,123.0,9.0,32.0,12.0,0.0,90.0,8.0,69.57426420260096,7.517826825127335,0.5500848896434635,1.9558573853989814,0.733446519524618,11.001697792869269,0.0
Johnny Baum,F,1946-06-17,77.0,200.0,292.0,481.0,123.0,0.0,28.0,0.0,0.0,126.0,40.0,79.34839151266256,9.205821205821206,0.0,2.0956340956340958,0.0,18.860706860706863,0.0
Lonny Baxter,F,1979-01-27,80.0,260.0,661.0,1875.0,503.0,60.0,43.0,41.0,1.0,258.0,144.0,46.73511293634497,9.657599999999999,1.1520000000000001,0.8256,0.7872,9.8688,0.057600000000000005
Elgin Baylor,F,1934-09-16,77.0,225.0,26758.0,16460.0,11992.0,0.0,2954.0,0.0,0.0,10077.0,6604.0,91.09924709103353,26.22794653705954,0.0,6.460753341433779,0.0,44.079222357229646,0.0
Aron Baynes,F,1986-12-09,82.0,260.0,3501.0,9257.0,2718.0,277.0,465.0,142.0,128.0,1397.0,579.0,38.86926762491444,10.570163119801233,1.0772388462784919,1.8083612401425948,0.5522307443016096,9.870152317165388,1.4933563789564654
Sergei Bazarevich,G,1965-03-15,74.0,168.0,30.0,74.0,7.0,1.0,14.0,1.0,1.0,11.0,7.0,60.60506502395619,3.4054054054054057,0.4864864864864865,6.810810810810811,0.4864864864864865,9.72972972972973,1.4594594594594597
Kent Bazemore,G,1989-07-01,76.0,195.0,6062.0,14896.0,2364.0,346.0,1283.0,738.0,772.0,2159.0,972.0,36.309377138945926,5.713211600429645,0.8361976369495168,3.1006981740064448,1.7835660580021482,6.704081632653062,5.597207303974221
Darius Bazley,F,2000-06-12,81.0,216.0,2313.0,5890.0,1388.0,192.0,320.0,154.0,262.0,840.0,371.0,25.360711841204655,8.483531409168082,1.1735144312393888,1.9558573853989814,0.9412563667232597,7.06553480475382,4.804074702886248
Butch Beard,G,1947-05-04,75.0,185.0,5909.0,14874.0,2156.0,22.0,2264.0,367.0,0.0,2301.0,1307.0,78.46954140999316,5.218233158531667,0.05324727712787414,5.479628882613957,0.8882613957240822,11.138362242839854,0.0
Jerome Beasley,F,1980-05-17,81.0,237.0,5.0,14.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,45.43189596167009,15.428571428571427,0.0,0.0,0.0,10.285714285714285,0.0
Zelmo Beaty,C,1939-10-25,81.0,225.0,10186.0,18271.0,6459.0,12.0,885.0,16.0,0.0,3798.0,2590.0,85.99315537303217,12.726397022604125,0.02364402605221389,1.7437469213507746,0.031525368069618524,14.966668491051392,0.0
Rodrigue Beaubois,G,1988-02-24,74.0,185.0,1388.0,3059.0,360.0,52.0,407.0,128.0,142.0,539.0,168.0,37.659137577002056,4.236678653154626,0.611964694344557,4.789800588427591,1.5063746322327558,9.344230140568813,5.01340307289964
Byron Beck,C,1945-01-25,81.0,225.0,258.0,509.0,102.0,1.0,34.0,14.0,0.0,110.0,38.0,80.73921971252567,7.214145383104126,0.07072691552062868,2.404715127701375,0.9901768172888016,15.55992141453831,0.0
Corey Beck,G,1971-05-27,75.0,200.0,256.0,934.0,126.0,9.0,123.0,47.0,4.0,99.0,54.0,54.40657084188912,4.856531049250535,0.3468950749464668,4.740899357601712,1.8115631691648821,7.323340471092077,0.4625267665952891
Ernie Beck,G,1931-12-11,76.0,190.0,2476.0,1334.0,1180.0,0.0,643.0,0.0,0.0,995.0,485.0,93.86447638603696,31.84407796101949,0.0,17.35232383808096,0.0,53.703148425787106,0.0
Ron Behagen,F,1951-01-14,81.0,185.0,4028.0,7490.0,2739.0,73.0,631.0,122.0,0.0,1618.0,792.0,74.77070499657769,13.164753004005341,0.35086782376502007,3.0328437917222963,0.5863818424566088,15.553538050734312,0.0
Dennis Bell,F,1951-06-02,77.0,185.0,177.0,564.0,123.0,2.0,28.0,12.0,0.0,77.0,23.0,74.39014373716633,7.851063829787234,0.1276595744680851,1.7872340425531916,0.7659574468085106,9.829787234042554,0.0
Jordan Bell,F,1995-01-07,79.0,216.0,735.0,2269.0,609.0,149.0,242.0,80.0,6.0,319.0,91.0,30.78986995208761,9.66240634640811,2.3640370207139707,3.839576906126047,1.2692816218598502,9.932128691053329,0.2855883649184663
Raja Bell,G,1976-09-19,77.0,210.0,7994.0,22343.0,2257.0,143.0,1385.0,561.0,1107.0,2934.0,1019.0,49.08966461327858,3.6365752137134675,0.23040773396589537,2.2315714093899657,0.903907264020051,5.88748153784183,5.350937653851318
Troy Bell,G,1980-11-10,73.0,180.0,24.0,56.0,10.0,2.0,14.0,2.0,0.0,8.0,8.0,44.94729637234771,6.428571428571429,1.2857142857142856,9.0,1.2857142857142856,10.285714285714285,0.0
William Bell,G,1932-09-13,72.0,180.0,183.0,51.0,44.0,0.0,23.0,0.0,0.0,77.0,29.0,93.10609171800137,31.058823529411768,0.0,16.235294117647058,0.0,108.70588235294117,0.0
Walt Bellamy,C,1939-07-24,82.0,225.0,21793.0,24751.0,13989.0,7.0,1911.0,6.0,0.0,8236.0,5321.0,86.24777549623545,20.3468142701305,0.010181406811845985,2.779524059633954,0.008726920124439416,23.95830471496101,0.0
DeAndre' Bembry,G,1994-07-04,77.0,210.0,1899.0,5951.0,1029.0,127.0,577.0,317.0,115.0,774.0,236.0,31.301848049281315,6.224836161989582,0.7682742396235926,3.490505797344984,1.9176608973281801,7.973113762392876,2.0870441942530666
Irv Bemoras,F,1930-11-18,75.0,185.0,759.0,386.0,69.0,0.0,19.0,0.0,0.0,283.0,193.0,94.92676249144422,6.435233160621761,0.0,1.7720207253886011,0.0,52.78756476683938,0.0
Leon Benbow,G,1950-07-23,76.0,185.0,633.0,1757.0,215.0,9.0,179.0,38.0,0.0,256.0,121.0,75.24982888432581,4.405236198064883,0.1844052361980649,3.667615253272624,0.7785998861696073,10.490608992601025,0.0
Dragan Bender,F,1997-11-17,84.0,249.0,1116.0,4001.0,800.0,122.0,261.0,57.0,197.0,408.0,103.0,27.928815879534564,7.198200449887528,1.097725568607848,2.348412896775806,0.5128717820544864,3.797050737315671,5.3176705823544115
Jonathan Bender,F,1981-01-30,84.0,230.0,1611.0,4069.0,633.0,193.0,184.0,49.0,114.0,562.0,373.0,44.72553045859001,5.600393217006635,1.7075448513148193,1.627918407471123,0.43352174981567954,7.927254853772426,3.025804866060457
Benoit Benjamin,C,1964-11-22,84.0,250.0,9368.0,22334.0,6163.0,1614.0,1076.0,532.0,1.0,3638.0,2091.0,60.91444216290212,9.934091519656128,2.6015939822691863,1.7343959881794573,0.8575266409957912,11.72490373421689,0.004835676546968748
Corey Benjamin,G,1978-02-24,78.0,200.0,835.0,2113.0,259.0,48.0,143.0,71.0,57.0,317.0,144.0,47.657768651608485,4.412683388547089,0.8177946048272597,2.4363464268812116,1.2096545196403217,8.859441552295316,2.9133932796971127
Anthony Bennett,F,1993-03-14,80.0,235.0,865.0,2274.0,586.0,32.0,92.0,76.0,54.0,319.0,173.0,32.60780287474333,9.277044854881268,0.5065963060686016,1.4564643799472297,1.2031662269129288,8.390501319261213,2.5646437994722957
Elmer Bennett,G,1970-02-13,72.0,170.0,48.0,156.0,10.0,1.0,22.0,9.0,3.0,16.0,13.0,55.68788501026694,2.3076923076923075,0.23076923076923075,5.076923076923077,2.076923076923077,6.0,2.076923076923077
Mario Bennett,F,1973-08-01,81.0,235.0,277.0,597.0,191.0,23.0,24.0,31.0,1.0,114.0,48.0,52.224503764544835,11.517587939698494,1.3869346733668342,1.4472361809045227,1.8693467336683416,13.628140703517587,0.18090452261306533
Tony Bennett,G,1969-06-01,72.0,175.0,568.0,1972.0,164.0,2.0,316.0,71.0,59.0,233.0,43.0,56.39151266255989,2.993914807302231,0.036511156186612576,5.768762677484787,1.2961460446247466,6.352941176470589,3.231237322515213
Winston Bennett,G,1965-02-09,79.0,210.0,698.0,2292.0,435.0,22.0,125.0,53.0,0.0,280.0,138.0,60.69815195071869,6.832460732984293,0.3455497382198953,1.963350785340314,0.8324607329842932,8.795811518324607,0.0
